part|module|q_code|q_desc|a_code|a_desc
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00614|ONTEM o(a) Sr(a) tomou ou comeu:Refrigerante|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00615|Suco de fruta em caixinha ou lata ou refresco em pó.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00615|Suco de fruta em caixinha ou lata ou refresco em pó.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00615|Suco de fruta em caixinha ou lata ou refresco em pó.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00615|Suco de fruta em caixinha ou lata ou refresco em pó.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00616|Bebida achocolatada ou iogurte com sabor.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00616|Bebida achocolatada ou iogurte com sabor.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00616|Bebida achocolatada ou iogurte com sabor.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00616|Bebida achocolatada ou iogurte com sabor.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00617|Salgadinho de pacote ou biscoito/bolacha salgado.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00617|Salgadinho de pacote ou biscoito/bolacha salgado.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00617|Salgadinho de pacote ou biscoito/bolacha salgado.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00617|Salgadinho de pacote ou biscoito/bolacha salgado.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00618|Biscoito/bolacha doce ou recheado ou bolo de pacote.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00618|Biscoito/bolacha doce ou recheado ou bolo de pacote.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00618|Biscoito/bolacha doce ou recheado ou bolo de pacote.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00618|Biscoito/bolacha doce ou recheado ou bolo de pacote.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00619|Sorvete, chocolate, gelatina, flan ou outra sobremesa industrializada.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00619|Sorvete, chocolate, gelatina, flan ou outra sobremesa industrializada.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00619|Sorvete, chocolate, gelatina, flan ou outra sobremesa industrializada.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00619|Sorvete, chocolate, gelatina, flan ou outra sobremesa industrializada.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00620|Salsicha, linguiça, mortadela ou presunto.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00620|Salsicha, linguiça, mortadela ou presunto.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00620|Salsicha, linguiça, mortadela ou presunto.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00620|Salsicha, linguiça, mortadela ou presunto.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00621|Pão de forma, de cachorro-quente ou de hambúrguer.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00621|Pão de forma, de cachorro-quente ou de hambúrguer.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00621|Pão de forma, de cachorro-quente ou de hambúrguer.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00621|Pão de forma, de cachorro-quente ou de hambúrguer.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00622|Margarina, maionese, ketchup ou outros molhos industrializados.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00622|Margarina, maionese, ketchup ou outros molhos industrializados.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00622|Margarina, maionese, ketchup ou outros molhos industrializados.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00622|Margarina, maionese, ketchup ou outros molhos industrializados.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00623|Macarrão instantâneo, sopa de pacote, lasanha congelada ou outro prato congelado comprado pronto industrilizado.|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00623|Macarrão instantâneo, sopa de pacote, lasanha congelada ou outro prato congelado comprado pronto industrilizado.|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00623|Macarrão instantâneo, sopa de pacote, lasanha congelada ou outro prato congelado comprado pronto industrilizado.|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00623|Macarrão instantâneo, sopa de pacote, lasanha congelada ou outro prato congelado comprado pronto industrilizado.|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p006|Em quantos dias da semana o(a) Sr(a) costuma comer feijão?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p006|Em quantos dias da semana o(a) Sr(a) costuma comer feijão?|0|Nunca ou menos de uma vez por semana
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p006|Em quantos dias da semana o(a) Sr(a) costuma comer feijão?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p006|Em quantos dias da semana o(a) Sr(a) costuma comer feijão?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00901|Em quantos dias da semana, o(a) Sr(a) costuma comer pelo menos um tipo de verdura ou legume (sem contar batata, mandioca, cará ou inhame) como alface, tomate, couve, cenoura, chuchu, berinjela, abobrinha?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00901|Em quantos dias da semana, o(a) Sr(a) costuma comer pelo menos um tipo de verdura ou legume (sem contar batata, mandioca, cará ou inhame) como alface, tomate, couve, cenoura, chuchu, berinjela, abobrinha?|0|Nunca ou menos de uma vez por semana
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00901|Em quantos dias da semana, o(a) Sr(a) costuma comer pelo menos um tipo de verdura ou legume (sem contar batata, mandioca, cará ou inhame) como alface, tomate, couve, cenoura, chuchu, berinjela, abobrinha?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p00901|Em quantos dias da semana, o(a) Sr(a) costuma comer pelo menos um tipo de verdura ou legume (sem contar batata, mandioca, cará ou inhame) como alface, tomate, couve, cenoura, chuchu, berinjela, abobrinha?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01001|Em geral, o(a) Sr(a) costuma comer esse tipo de verdura ou legume:|1|Uma vez por dia (no almoço ou no jantar).
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01001|Em geral, o(a) Sr(a) costuma comer esse tipo de verdura ou legume:|2|Duas vezes por dia (no almoço e no jantar).
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01001|Em geral, o(a) Sr(a) costuma comer esse tipo de verdura ou legume:|3|Três vezes ou mais por dia.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01001|Em geral, o(a) Sr(a) costuma comer esse tipo de verdura ou legume:|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01001|Em geral, o(a) Sr(a) costuma comer esse tipo de verdura ou legume:|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01101|Em quantos dias da semana o(a) Sr(a) costuma comer carne vermelha (boi, porco, cabrito, bode, ovelha etc.)?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01101|Em quantos dias da semana o(a) Sr(a) costuma comer carne vermelha (boi, porco, cabrito, bode, ovelha etc.)?|0|Nunca ou menos de uma vez por semana.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01101|Em quantos dias da semana o(a) Sr(a) costuma comer carne vermelha (boi, porco, cabrito, bode, ovelha etc.)?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01101|Em quantos dias da semana o(a) Sr(a) costuma comer carne vermelha (boi, porco, cabrito, bode, ovelha etc.)?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p013|Em quantos dias da semana o(a) Sr(a) costuma comer frango/galinha?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p013|Em quantos dias da semana o(a) Sr(a) costuma comer frango/galinha?|0|Nunca ou menos de uma vez por semana.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p013|Em quantos dias da semana o(a) Sr(a) costuma comer frango/galinha?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p013|Em quantos dias da semana o(a) Sr(a) costuma comer frango/galinha?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p015|Em quantos dias da semana o(a) Sr(a) costuma comer peixe?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p015|Em quantos dias da semana o(a) Sr(a) costuma comer peixe?|0|Nunca ou menos de uma vez por semana.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p015|Em quantos dias da semana o(a) Sr(a) costuma comer peixe?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p015|Em quantos dias da semana o(a) Sr(a) costuma comer peixe?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02001|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de caixinha/lata ou refresco em pó ?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02001|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de caixinha/lata ou refresco em pó ?|0|Nunca ou menos de uma vez por semana.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02001|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de caixinha/lata ou refresco em pó ?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02001|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de caixinha/lata ou refresco em pó ?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02101|Que tipo de suco de caixinha/lata ou refresco em pó o(a) Sr(a) costuma tomar? (Ler as opções de resposta)|1|Diet/Light/Zero
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02101|Que tipo de suco de caixinha/lata ou refresco em pó o(a) Sr(a) costuma tomar? (Ler as opções de resposta)|2|Normal
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02101|Que tipo de suco de caixinha/lata ou refresco em pó o(a) Sr(a) costuma tomar? (Ler as opções de resposta)|3|Ambos.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02101|Que tipo de suco de caixinha/lata ou refresco em pó o(a) Sr(a) costuma tomar? (Ler as opções de resposta)|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p02101|Que tipo de suco de caixinha/lata ou refresco em pó o(a) Sr(a) costuma tomar? (Ler as opções de resposta)|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01601|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de fruta natural (incluída a polpa de fruta congelada)?|1 a 7|Dias
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01601|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de fruta natural (incluída a polpa de fruta congelada)?|0|Nunca ou menos de uma vez por semana.
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01601|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de fruta natural (incluída a polpa de fruta congelada)?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo P - Estilos de vida|p01601|Em quantos dias da semana o(a) Sr(a) costuma tomar suco de fruta natural (incluída a polpa de fruta congelada)?|NA|Não aplicável
